fecha,Barcelona_fabra,Barcelona,Sabadell_aero,Garriga,Castellar,Llica,el_Mogent,Mogoda,Gramenet
2005-10-11,1.5,0.4,,0.021,0.0378,0.019,0.2485,0.022,3.2711
2005-10-12,68.8,112.6,,0.037000000000000005,0.0548,0.102,0.4008,1.268,8.9227
2005-10-13,16.0,7.5,,1.096,1.1851,0.505,2.5655,3.976,26.8262
2005-10-14,16.7,11.5,,1.348,0.1987,0.363,1.6117,1.865,19.0427
2005-10-15,4.2,,,3.812,1.5241,0.442,1.445,4.772,26.3666
2005-10-16,0.0,0.0,,1.617,,0.436,1.265,2.155,18.8957
2005-10-17,16.0,3.6,,1.125,,0.287,1.0377,0.769,10.6725
2005-10-18,1.2,0.1,,9.685,,0.488,1.1076,2.46,20.5531
2005-10-19,0.0,0.0,,2.441,,0.476,1.0611,1.3119999999999998,16.9683
2005-10-20,0.0,0.0,,1.378,,0.341,0.8736,0.624,10.6273
2005-10-21,0.0,0.0,,1.14,,0.264,0.6834,0.423,8.0296
2005-10-22,0.0,0.0,,0.727,,0.227,0.5282,0.29600000000000004,6.5653
2005-10-23,,0.0,,0.941,,0.217,0.4053,0.232,5.3994
2005-10-24,0.0,0.0,,1.003,,0.207,0.4024,0.459,7.1468
2005-10-25,0.0,0.0,,0.573,,0.18600000000000005,0.3903,0.223,5.5161
2005-10-26,0.0,0.0,,0.394,,0.17800000000000002,0.3753,0.179,5.0123
2005-10-27,,0.0,,0.325,,0.16899999999999998,0.3767,0.147,4.8476
2005-10-28,0.1,0.0,,0.261,,0.163,0.3731,0.116,4.7058
2005-10-29,0.3,0.0,,0.223,,0.154,0.3631,0.081,4.4132
2005-10-30,0.0,0.0,,0.189,,0.149,0.3521,0.07200000000000001,3.9861
2005-10-31,,0.0,,0.218,,0.147,0.3497,0.063,3.95
2005-11-01,0.0,0.0,,0.213,,0.145,0.3412,0.054000000000000006,3.9279
2005-11-02,0.0,0.0,,0.17600000000000002,,0.139,0.3403,0.05,3.9342
2005-11-03,0.0,0.1,,0.168,,0.136,0.3443,0.049,4.114
2005-11-04,,0.0,,0.163,,0.129,0.3412,0.047,4.1446
2005-11-05,0.0,0.0,,0.16,,0.126,0.3402,0.047,3.9135
2005-11-06,0.0,0.0,,0.159,,0.124,0.3321,0.045,3.6122
2005-11-07,0.0,0.0,,0.155,,0.12,0.3349,0.045,3.7392
2005-11-08,12.1,0.4,,0.155,,0.115,0.3336,0.045,3.8096
2005-11-09,32.5,26.0,28.0,0.217,,0.183,0.9726,0.55,12.7149
2005-11-10,0.4,0.1,0.0,0.212,,0.146,0.6157,0.25,6.5369
2005-11-11,2.8,0.4,0.9,0.168,,0.132,0.3766,0.116,4.487
2005-11-12,20.5,23.3,9.1,0.163,,0.121,0.3616,0.113,4.0102
2005-11-13,39.5,13.5,9.5,0.22,,0.2,0.7913,1.579,15.494000000000002
2005-11-14,17.1,,10.1,0.273,,0.244,0.7787,1.399,16.5467
2005-11-15,15.3,5.1,6.4,1.289,,0.284,1.3251,1.711,16.6315
2005-11-16,0.0,0.0,2.7,0.8490000000000001,,0.246,0.9256,0.877,10.4243
2005-11-17,0.3,0.0,0.7,0.527,,0.227,0.7009,0.611,8.1473
2005-11-18,,0.1,0.3,0.386,,0.215,0.5601,0.476,7.1086
2005-11-19,0.0,0.0,0.7,0.31,,0.21,0.486,0.369,6.1917
2005-11-20,0.0,0.0,0.9,0.25,,0.198,0.4277,0.31,5.4193
2005-11-21,0.0,0.0,1.5,0.222,,0.191,0.403,0.275,5.4914
2005-11-22,0.0,0.0,1.0,0.209,,0.184,0.4047,0.258,5.4832
2005-11-23,,0.0,0.4,0.191,,0.18,0.4036,0.239,5.3756
2005-11-24,0.0,0.0,0.4,0.188,,0.17800000000000002,0.4005,0.214,5.1609
2005-11-25,,0.0,0.4,0.18600000000000005,,0.173,0.4053,0.211,5.1337
2005-11-26,0.0,0.0,0.2,0.184,,0.168,0.3856,0.194,4.8207
2005-11-27,0.0,0.0,0.1,0.17600000000000002,,0.162,0.3682,0.18,4.4453
2005-11-28,0.0,0.0,0.1,0.17,,0.156,0.362,0.16899999999999998,4.5328
2005-11-29,0.0,0.9,0.0,0.172,,0.15,0.3647,0.16,4.5893
2005-11-30,0.0,0.0,0.0,0.168,,0.145,0.3659,0.154,4.4566
2005-12-01,,0.0,0.0,0.16399999999999998,,0.14300000000000002,0.3627,0.14400000000000002,4.4121
2005-12-02,3.1,2.5,7.7,0.35100000000000003,,0.173,0.5875,0.439,7.6062
2005-12-03,0.0,0.0,0.0,0.28800000000000003,,0.168,0.4483,0.235,5.2211
2005-12-04,,0.1,0.0,0.187,,0.16,0.3617,0.155,4.2169
2005-12-05,0.0,0.0,0.0,0.183,,0.158,0.3554,0.142,4.2597
2005-12-06,0.0,0.0,0.0,0.183,,0.156,0.3519,0.125,4.216
2005-12-07,0.0,0.0,0.0,0.17600000000000002,,0.152,0.3479,0.116,4.0428
2005-12-08,0.0,0.0,0.0,0.16899999999999998,,0.147,0.3536,0.12,3.9401
2005-12-09,0.0,0.0,0.0,0.16699999999999998,,0.14300000000000002,0.3502,0.114,3.7575
2005-12-10,0.0,0.0,0.0,0.163,,0.139,0.3408,0.109,3.7235
2005-12-11,0.0,0.0,0.0,0.163,,0.136,0.3315,0.105,3.5289
2005-12-12,0.0,4.2,0.0,0.163,,0.13699999999999998,0.3773,0.106,3.6599
2005-12-13,,,0.0,0.163,,0.133,0.3897,0.103,3.7872
2005-12-14,0.0,,0.0,0.162,,0.134,0.378,0.104,3.7821
2005-12-15,0.0,0.0,0.0,0.162,,0.133,0.385,0.103,3.8085
2005-12-16,0.0,0.0,0.0,0.16,,0.132,0.3664,0.093,3.7936
2005-12-17,0.0,0.0,0.0,0.156,,0.129,0.3532,0.09,3.6167
2005-12-18,,0.6,0.0,0.155,,0.126,0.3448,0.08199999999999999,3.3185
2005-12-19,0.0,0.1,0.0,0.155,,0.123,0.3389,0.077,3.4432
2005-12-20,0.0,0.0,0.0,0.155,,0.121,0.3415,0.08199999999999999,3.6215
2005-12-21,0.0,3.8,0.0,0.155,,0.12,0.3525,0.087,3.6102
2005-12-22,0.0,,0.0,0.155,,0.12,0.3473,0.083,3.6284
2005-12-23,0.0,3.4,0.0,0.155,,0.117,0.3472,0.079,3.61
2005-12-24,0.0,,0.0,0.155,,0.113,0.341,0.077,3.4772
2005-12-25,0.0,,0.0,0.155,,0.119,0.3397,0.077,3.2657
2005-12-26,,0.0,0.0,0.155,,0.119,0.3453,0.078,3.2557
2005-12-27,,6.2,0.0,0.155,,0.121,0.3524,0.079,3.3118
2005-12-28,0.0,,0.0,0.155,,0.122,0.3547,0.075,3.2438
2005-12-29,0.0,,,0.155,,0.121,0.3746,0.077,3.0932
2005-12-30,0.0,,,0.155,,0.12,0.3474,0.077,3.1344
2005-12-31,,,,0.152,,0.119,0.3406,0.07200000000000001,3.0915
2006-01-01,0.0,0.0,0.0,0.149,,0.118,0.3412,0.071,2.9211
2006-01-02,0.0,0.0,0.0,0.149,,0.113,0.368,0.066,3.0618
2006-01-03,0.0,0.0,0.0,0.149,,0.105,0.3568,0.066,3.0608
2006-01-04,0.6,0.4,0.3,0.149,,0.106,0.3598,0.067,3.071
2006-01-05,4.1,2.3,3.7,0.149,,0.113,0.4324,0.139,4.1930000000000005
2006-01-06,5.1,5.3,2.8,0.149,,0.108,0.4925,0.104,3.4783
2006-01-07,31.9,9.9,12.7,0.263,,0.175,0.9788,0.6,11.116
2006-01-08,1.3,,2.2,4.727,,0.23,1.3641,0.938,16.5088
2006-01-09,12.2,1.7,1.7,1.4780000000000002,,0.192,0.8847,0.265,8.4696
2006-01-10,2.0,0.1,1.2,1.156,,0.255,1.2739,0.759,12.3934
2006-01-11,0.0,0.0,0.7,0.789,,0.182,0.8385,0.257,6.1488
2006-01-12,0.0,0.0,0.6,0.589,,0.177,0.6894,0.229,5.3382
2006-01-13,0.0,0.0,0.7,0.387,,0.165,0.6207,0.223,4.9186
2006-01-14,0.0,0.0,0.6,0.163,,0.162,0.5919,0.219,4.674
2006-01-15,5.4,3.6,0.6,0.158,,0.162,0.6733,0.21600000000000005,4.6686
2006-01-16,1.0,1.9,0.5,0.155,,0.156,0.5957,0.213,4.6872
2006-01-17,0.0,0.0,0.8,0.154,,0.153,0.5342,0.203,4.6169
2006-01-18,0.0,0.1,1.1,0.149,,0.152,0.5166,0.197,4.6146
2006-01-19,0.0,0.0,0.7,0.149,,0.151,0.5214,0.188,4.4338
2006-01-20,0.0,0.0,0.1,0.119,,0.14800000000000002,0.4201,0.17800000000000002,4.2957
2006-01-21,0.0,9.9,0.0,0.097,,0.145,0.3928,0.177,4.0438
2006-01-22,0.0,,0.0,0.097,,0.147,0.4319,0.17,3.7951
2006-01-23,0.0,0.0,0.0,0.095,,0.14400000000000002,0.4333,0.14400000000000002,4.0231
2006-01-24,0.0,6.6,0.0,0.093,,0.14,0.4266,0.123,4.0577
2006-01-25,0.0,,0.0,0.093,,0.14,0.4267,0.117,4.0772
2006-01-26,2.9,5.4,0.8,0.093,,0.142,0.3971,0.115,4.1139
2006-01-27,36.6,,9.7,0.092,,0.2,0.7624,0.503,9.577
2006-01-28,40.3,,22.7,0.422,,0.388,1.9552,2.249,23.3388
2006-01-29,4.6,4.7,33.1,19.591,,0.4970000000000001,6.7508,3.78,31.6891
2006-01-30,2.4,7.0,10.2,11.45,,0.563,3.2225,2.401,27.1526
2006-01-31,0.0,11.4,1.8,5.095,,0.556,1.8553,1.581,23.1702
2006-02-01,0.0,9.2,0.0,2.16,,0.5,1.5838,1.183,16.9901
2006-02-02,0.0,6.9,0.0,1.638,,0.463,1.5046,0.907,14.7902
2006-02-03,0.0,7.3,,1.471,,0.42,1.4414,0.754,12.3114
2006-02-04,0.0,,,1.354,,0.364,1.4016,0.669,10.7614
2006-02-05,0.0,,,1.243,,0.329,1.3867,0.643,9.5639
2006-02-06,0.0,,0.0,0.986,,0.304,1.3762,0.584,8.9994
2006-02-07,0.0,,0.0,0.675,,0.284,1.2888,0.517,8.4362
2006-02-08,0.0,,0.0,0.657,,0.275,1.2321,0.477,8.0207
2006-02-09,0.1,,0.0,0.645,,0.263,1.1985,0.4370000000000001,7.5367
2006-02-10,0.1,,0.1,0.623,,0.254,1.1229,0.4270000000000001,7.3474
2006-02-11,0.0,,0.0,0.622,,0.247,1.0367,0.44,7.1932
2006-02-12,0.0,,0.0,0.596,,0.238,0.8027,0.405,6.5997
2006-02-13,0.0,,0.0,0.557,,0.23,0.8352,0.369,6.4138
2006-02-14,0.0,,0.0,0.503,,0.227,0.8209,0.35100000000000003,6.3787
2006-02-15,,,0.0,0.459,,0.225,0.6979,0.343,6.3581
2006-02-16,0.0,,0.0,0.454,,0.222,0.7041,0.29,6.1495
2006-02-17,0.0,,0.0,0.449,,0.215,0.6754,0.268,6.0194
2006-02-18,0.0,,0.0,0.444,,0.211,0.6354,0.259,5.7091
2006-02-19,0.4,,0.0,0.439,,0.21,0.6659,0.265,5.4169
2006-02-20,0.0,,0.0,0.434,,0.208,0.6487,0.279,5.63
2006-02-21,13.1,,0.4,0.429,,0.209,0.6437,0.305,5.9860000000000015
2006-02-22,0.0,,0.6,0.424,,0.211,0.6617,0.3,5.6101
2006-02-23,0.0,,1.1,0.419,,0.2,0.632,0.342,5.5311
2006-02-24,0.0,,0.0,0.414,,0.193,0.5835,0.391,5.5533
2006-02-25,0.0,,0.1,0.408,,0.185,0.5328,0.269,5.0669
2006-02-26,5.4,,1.8,0.403,,0.192,0.7201,0.314,6.6488
2006-02-27,0.0,,0.5,0.398,,0.192,0.8316,0.256,5.5239
2006-02-28,0.0,,1.0,0.393,,0.183,0.6846,0.226,4.9688
2006-03-01,,,0.0,0.388,,0.181,0.599,0.263,5.1232
2006-03-02,0.0,,0.0,0.383,,0.182,0.5207,0.233,4.9703
2006-03-03,0.0,,0.0,0.378,,0.175,0.4534,0.187,4.8828
2006-03-04,0.1,,0.0,0.373,,0.171,0.4131,0.179,4.7626
2006-03-05,13.5,,1.1,0.368,,0.18,0.4999,0.405,7.2717
2006-03-06,0.0,,0.0,0.363,,0.16899999999999998,0.4323,0.202,4.8026
2006-03-07,0.0,,0.0,0.358,,0.163,0.4198,0.185,4.7051
2006-03-08,0.0,,0.0,0.353,,0.158,0.3905,0.183,4.6476
2006-03-09,0.0,,0.0,0.348,,0.155,0.3765,0.171,4.5549
2006-03-10,0.0,,0.0,0.343,,0.152,0.3748,0.16699999999999998,4.4938
2006-03-11,0.0,,0.0,0.338,,0.149,0.3761,0.147,4.3439999999999985
2006-03-12,,,0.0,0.333,,0.149,0.3742,0.118,4.0781
2006-03-13,0.1,,0.0,0.328,,0.15,0.3766,0.12,4.1648
2006-03-14,0.0,,0.0,0.322,,0.14800000000000002,0.4014,0.113,4.4433
2006-03-15,0.0,,0.0,0.317,,0.145,0.3692,0.098,4.3974
2006-03-16,0.0,,0.0,0.312,,0.14300000000000002,0.3745,0.097,4.2506
2006-03-17,0.0,,0.0,0.307,,0.147,0.3763,0.107,4.2248
2006-03-18,2.2,,,0.302,,0.151,0.3665,0.105,4.1867
2006-03-19,0.3,,0.2,0.297,,0.149,0.3969,0.149,4.2806
2006-03-20,1.7,,,0.292,,0.14800000000000002,0.3981,0.126,4.1254
2006-03-21,0.3,,,0.287,,0.16,0.5288,0.107,4.724
2006-03-22,0.0,,,0.282,,0.15,0.515,0.183,4.6908
2006-03-23,0.0,,,0.277,,0.131,0.439635417,0.108,4.335569444
2006-03-24,0.0,,,0.272,,0.12,0.3927,0.075,4.1259
2006-03-25,0.0,,,0.267,,0.122,0.3817,0.07200000000000001,3.8576
2006-03-26,0.0,,,0.262,,0.128,0.3729,0.087,3.5272
2006-03-27,0.0,,,0.257,,0.126,0.3688,0.062,3.7528
2006-03-28,0.0,,,0.252,,0.123,0.3786,0.056,3.9029
2006-03-29,0.0,,,0.247,,0.117,0.3744,0.056,3.8683
2006-03-30,0.0,,0.0,0.242,,0.115,0.3736,0.053,3.7498
2006-03-31,0.0,,,0.236,,0.106,0.4403,0.049,3.7361
2006-04-01,0.0,,0.0,0.231,,0.096,0.3822,0.05,3.459
2006-04-02,0.0,,0.0,0.226,,0.092,0.3565,0.049,3.1166
2006-04-03,0.0,,0.0,0.221,,0.098,0.4171,0.064,3.4632
2006-04-04,0.0,,0.0,0.21600000000000005,,0.11,0.4841,0.086,3.7841
2006-04-05,0.0,,0.0,0.211,,0.108,0.4381,0.094,3.6691
2006-04-06,0.0,,0.0,0.206,,0.103,0.3768,0.08800000000000001,3.5602
2006-04-07,0.0,,0.0,0.201,,0.1,0.3676,0.093,3.6083
2006-04-08,0.0,,0.0,0.196,,0.092,0.3353,0.13,3.3206
2006-04-09,0.0,,0.0,0.191,,0.076,0.3378,0.242,2.9734
2006-04-10,,,0.0,0.18600000000000005,,0.077,0.3421,0.3670000000000001,3.0817
2006-04-11,0.0,,0.0,0.181,,0.07,0.3475,0.159,3.099
2006-04-12,0.0,,0.0,0.17600000000000002,,0.064,0.3316,0.038,3.0665
2006-04-13,0.0,,0.0,0.171,,0.067,0.3203,0.039,2.903
2006-04-14,0.0,,0.0,0.166,,0.076,0.3061,0.036000000000000004,2.7556
2006-04-15,1.7,,1.3,0.161,,0.075,0.3179,0.033,2.6846
2006-04-16,0.0,,0.0,0.156,,0.071,0.3309,0.031,2.742
2006-04-17,4.4,,12.6,0.15,,0.085,0.4059,0.065,4.4517
2006-04-18,0.0,,0.0,0.145,,0.08900000000000001,0.3626,0.045,3.5729
2006-04-19,0.0,,0.0,0.14,,0.08800000000000001,0.3543,0.035,3.292
2006-04-20,,,0.0,0.135,,0.096,0.3536,0.07400000000000001,3.4848
2006-04-21,0.0,,0.0,0.13,,0.119,0.3961,0.079,3.5623
2006-04-22,0.0,,0.0,0.125,,0.101,0.3662,0.06,3.29
2006-04-23,0.0,,0.0,0.12,,0.09,0.3346,0.048,2.8465
2006-04-24,0.0,,0.0,0.115,,0.081,0.3208,0.043,3.0348
2006-04-25,0.0,,0.0,0.11,,0.062,0.278,0.036000000000000004,3.0593
2006-04-26,0.0,,0.0,0.105,,0.05,0.3087,0.031,3.0138
2006-04-27,0.3,,0.8,0.1,,0.069,0.328,0.034,3.1398
2006-04-28,0.8,,0.6,0.095,,0.086,0.3549,0.043,3.2018
2006-04-29,0.0,14.0,0.0,0.09,,0.08,0.3096,0.035,2.8843
2006-04-30,0.0,13.7,0.0,0.085,,0.075,0.2738,0.033,2.5893
2006-05-01,0.0,0.0,0.0,0.08,,0.078,0.255,0.027000000000000003,2.6
2006-05-02,0.0,0.0,0.0,0.075,,0.083,0.29600000000000004,0.027000000000000003,2.9078
2006-05-03,0.0,0.0,0.0,0.069,,0.076,0.344,0.03,3.1291
2006-05-04,0.2,0.3,0.4,0.064,,0.087,0.2897,0.032,3.1004
2006-05-05,0.0,0.1,0.0,0.059,,0.09,0.2541,0.031,3.1095
2006-05-06,0.0,0.0,0.0,0.054000000000000006,,0.08800000000000001,0.3132,0.024,2.8327
2006-05-07,0.0,0.0,0.0,0.049,,0.09,0.306,0.015,2.6213
2006-05-08,0.0,0.0,0.0,0.044,,0.102,0.3169,0.008,2.8755
2006-05-09,0.0,0.0,0.0,0.039,,0.112,0.3089,0.029,2.9974
2006-05-10,0.0,0.0,0.0,0.034,,0.121,0.2768,0.026,3.0631
2006-05-11,,0.0,1.0,0.031,,0.121,0.3212,0.035,3.0845
2006-05-12,,0.0,0.1,0.032,,0.096,0.3183,0.024,3.0454
2006-05-13,0.0,0.0,0.0,0.032,,0.092,0.2915,0.019,2.8087
2006-05-14,0.0,0.0,0.0,0.03,,0.08900000000000001,0.3039,0.011,2.6255
2006-05-15,0.0,0.0,0.0,0.029,,0.086,0.2846,0.004,2.7394
2006-05-16,0.0,0.0,0.0,0.032,,0.07200000000000001,0.2479,0.014,2.9204
2006-05-17,0.0,2.2,0.0,0.034,,0.081,0.1895,0.006999999999999999,2.8455
2006-05-18,0.0,1.7,0.0,0.035,,0.07,0.1865,0.0,2.8392
2006-05-19,0.0,0.0,0.0,0.038,,0.071,0.1261,0.0,2.9672
2006-05-20,0.0,0.0,0.0,0.033,,0.076,0.1094,0.0,2.9844
2006-05-21,0.0,0.0,0.0,0.029,,0.07200000000000001,0.1061,0.0,2.521
2006-05-22,0.0,4.2,0.0,0.027000000000000003,,0.083,0.18600000000000005,0.0,2.697
2006-05-23,,0.0,0.0,0.028,,0.076,0.4103,0.0,2.9412
2006-05-24,0.0,0.0,0.0,0.063,,0.054000000000000006,0.3322,0.0,3.0084
2006-05-25,0.0,0.0,0.0,0.041,,0.054000000000000006,0.3081,0.0,2.8251
2006-05-26,0.0,0.0,0.0,0.035,,0.059,0.3124,0.0,2.8705
2006-05-27,0.0,0.0,0.0,0.034,,0.055,0.2831,0.0,2.6492
2006-05-28,0.0,0.0,0.0,0.033,,0.051,0.2339,0.0,2.5185
2006-05-29,,0.0,0.0,0.031,,0.039,0.2482,0.003,2.6349
2006-05-30,2.2,0.0,,0.027000000000000003,,0.047,0.2572,0.001,2.7151
2006-05-31,0.6,0.0,0.4,0.031,,0.063,0.3224,0.08199999999999999,4.7795
2006-06-01,0.0,,0.0,0.036000000000000004,,0.043,0.2899,0.029,2.4661
2006-06-02,0.0,,0.0,0.033,,0.027000000000000003,0.2653,0.009000000000000001,2.7357
2006-06-03,0.0,0.0,0.0,0.033,,0.03,0.2421,0.002,2.7538
2006-06-04,0.0,0.0,0.0,0.03,,0.043,0.2177,0.0,2.5234
2006-06-05,,0.0,0.0,0.027000000000000003,,0.034,0.2016,0.0,2.6630000000000003
2006-06-06,0.0,0.0,0.0,0.027000000000000003,,0.037000000000000005,0.2451,0.0,2.6855
2006-06-07,0.0,0.0,0.0,0.028,,0.029,0.3155,0.0,2.7251
2006-06-08,0.0,0.0,0.0,0.032,,0.022,0.3969,0.0,2.7184
2006-06-09,,0.0,0.0,0.033,,0.022,0.3489,0.0,2.6954
2006-06-10,,0.0,0.0,0.033,,0.022,0.341,0.0,2.4989
2006-06-11,0.0,0.0,0.0,0.033,,0.031,0.3136,0.0,2.2752
2006-06-12,0.0,0.0,0.0,0.033,,0.03,0.3392,0.0,2.4778
2006-06-13,0.0,0.0,0.0,0.033,,0.036000000000000004,0.3419,0.0,2.5676
2006-06-14,0.0,0.0,0.0,0.035,,0.026,0.3257,0.0,2.6354
2006-06-15,0.5,0.0,1.4,0.035,,0.029,0.3491,0.0,2.6759
2006-06-16,1.0,0.0,0.1,0.038,,0.036000000000000004,0.3479,0.0,2.9673
2006-06-17,0.0,0.0,0.0,0.046,,0.042,0.3361,0.0,2.6057
2006-06-18,0.0,0.0,0.0,0.048,,0.035,0.3347,0.0,2.4658
2006-06-19,0.0,0.0,0.0,0.051,,0.03,0.3482,0.0,2.5551
2006-06-20,,0.0,0.2,0.056,,0.031,0.3467,0.0,2.5443
2006-06-21,0.0,0.0,0.0,0.063,,0.036000000000000004,0.319,0.0,2.6149
2006-06-22,0.0,0.0,0.0,0.062,,0.021,0.3647,0.0,2.6036
2006-06-23,0.0,0.0,0.0,0.059,,0.019,0.3499,0.0,2.6399
2006-06-24,0.0,0.0,0.0,0.057,,0.031,0.3485,0.0,2.3417
2006-06-25,0.0,0.0,0.0,0.051,,0.032,0.2996,0.0,2.1854
2006-06-26,0.0,0.0,0.0,0.046,,0.031,0.3367,0.0,2.3527
2006-06-27,0.0,0.0,0.0,0.044,,0.027000000000000003,0.3407,0.0,2.5627
2006-06-28,0.0,0.0,0.0,0.057,,0.034,0.2689,0.0,2.6871
2006-06-29,0.0,0.0,0.0,0.047,,0.041,0.2827,0.0,2.6772
2006-06-30,0.0,0.0,0.0,0.047,,0.037000000000000005,0.2449,0.0,2.5227
2006-07-01,0.0,0.0,0.0,0.046,,0.038,0.2489,0.0,2.2557
2006-07-02,0.0,0.0,0.0,0.048,,0.02,0.2179,0.0,2.0021
2006-07-03,0.0,0.0,0.0,0.043,,0.024,0.2121,0.0,2.2623
2006-07-04,0.0,0.0,0.0,0.042,,0.026,0.258,0.0,2.3606
2006-07-05,0.0,0.0,,0.044,,0.023,0.2814,0.0,2.3454
2006-07-06,,0.3,,0.049,,0.024,0.2955,0.0,4.1348
2006-07-07,0.0,0.0,0.0,0.048,,0.051,0.5202,0.019,3.4491
2006-07-08,0.0,0.0,0.0,0.042,,0.029,0.2845,0.0,2.6316
2006-07-09,0.0,0.0,0.0,0.042,,0.022,0.2794,0.0,2.2312
2006-07-10,0.0,0.0,0.0,0.04,,0.021,0.162,0.0,2.494
2006-07-11,0.0,0.0,0.0,0.041,,0.017,0.1046,0.0,2.3596
2006-07-12,0.0,0.0,0.0,0.042,,0.016,0.1015,0.0,2.3674
2006-07-13,,0.0,0.2,0.05,,0.016,0.0882,0.0,2.4276
2006-07-14,0.1,0.1,0.0,0.157,,0.017,0.0765,0.0,2.4029
2006-07-15,0.0,0.0,0.0,0.316,,0.017,0.0661,0.0,2.3131
2006-07-16,0.0,0.0,0.0,0.243,,0.017,0.0519,0.0,2.1917
2006-07-17,,0.0,0.5,0.065,,0.017,0.042,0.0,2.3485
2006-07-18,0.0,0.0,0.0,0.065,,0.017,0.0296,0.0,2.4438
2006-07-19,0.0,0.0,,0.048,,0.017,0.0159,0.0,2.4095
2006-07-20,0.0,0.0,0.0,0.048,,0.016,0.014,0.0,2.392
2006-07-21,0.0,0.0,0.0,0.048,,0.016,0.014,0.0,2.3078
2006-07-22,0.0,0.0,0.0,0.048,,0.016,0.014,0.0,2.1392
2006-07-23,0.0,0.0,0.0,0.046,,0.016,0.014,0.0,1.8496
2006-07-24,0.0,0.0,0.0,0.044,,0.015,0.014,0.0,2.1181
2006-07-25,0.0,0.0,0.0,0.039,,0.015,0.014,0.0,2.2230000000000003
2006-07-26,0.0,0.0,0.0,0.038,,0.014,0.014,0.0,2.185
2006-07-27,,0.1,0.0,0.034,,0.014,0.014,0.0,2.2035
2006-07-28,0.0,0.0,0.0,0.033,,0.014,0.014,0.0,2.1618
2006-07-29,0.0,0.0,0.0,0.03,,0.014,0.014,0.0,1.92
2006-07-30,0.0,0.0,0.0,0.026,,0.013,0.0353,0.0,1.7662
2006-07-31,0.0,0.0,0.0,0.021,,0.012,0.0447,0.0,2.0178
2006-08-01,0.0,0.0,0.0,0.018000000000000002,,0.013,0.0426,0.0,2.0695
2006-08-02,0.0,0.0,0.0,0.022,,0.013,0.0548,0.0,1.9965
2006-08-03,1.0,0.3,2.4,0.024,,0.028,0.0646,0.0,2.0756
2006-08-04,0.0,0.0,0.0,0.033,,0.042,0.0889,0.0,2.2782
2006-08-05,0.0,0.0,0.0,0.029,,0.065,0.3127,0.025,4.3297
2006-08-06,0.0,0.0,3.9,0.027000000000000003,,0.034,0.2139,0.0,2.9008
2006-08-07,0.0,0.0,0.0,0.027000000000000003,,0.023,0.1081,0.0,2.018
2006-08-08,3.0,2.3,2.3,0.05,,0.06,0.0778,0.344,2.9981
2006-08-09,0.0,0.0,0.0,0.131,,0.047,0.0726,0.122,2.5824
2006-08-10,0.0,0.0,0.0,0.043,,0.023,0.0538,0.0,1.8941
2006-08-11,0.0,0.0,0.0,0.038,,0.022,0.0535,0.0,1.7922
2006-08-12,3.9,8.0,4.4,0.034,,0.026,0.0744,0.004,1.9468
2006-08-13,0.0,0.0,0.0,0.033,,0.038,0.1681,0.009000000000000001,2.5138
2006-08-14,3.6,2.2,9.0,0.035,,0.024,0.0941,0.0,1.8704
2006-08-15,27.3,33.1,30.9,0.882,,0.091,0.4428,0.847,5.7862
2006-08-16,0.0,0.0,0.0,0.168,,0.059,0.3937,0.449,3.0398
2006-08-17,0.4,0.0,0.9,0.07,,0.025,0.1285,0.017,2.5138
2006-08-18,0.0,0.0,0.0,0.052000000000000005,,0.024,0.1088,0.0,1.89
2006-08-19,0.0,0.0,0.0,0.035,,0.022,0.104,0.0,1.6718
2006-08-20,0.0,0.0,0.0,0.033,,0.019,0.1003,0.0,1.7913
2006-08-21,0.0,0.0,0.0,0.027000000000000003,,0.019,0.1017,0.0,1.9091
2006-08-22,0.0,0.0,0.0,0.028,,0.018000000000000002,0.0945,0.0,1.8856
2006-08-23,1.0,0.3,0.6,0.029,,0.018000000000000002,0.0932,0.0,1.9317
2006-08-24,3.5,7.1,0.0,0.032,,0.025,0.1578,0.0,1.9519
2006-08-25,0.0,0.0,0.0,0.033,,0.03,0.2097,0.003,2.9086
2006-08-26,,0.0,0.0,0.036000000000000004,,0.022,0.1157,0.0,2.0521
2006-08-27,0.0,0.0,0.0,0.034,,0.022,0.1197,0.0,1.9237
2006-08-28,0.0,0.0,0.0,0.033,,0.021,0.1168,0.0,2.0731
2006-08-29,,0.0,0.0,0.033,,0.021,0.1084,0.0,2.127
2006-08-30,0.0,0.0,0.0,0.033,,0.021,0.1195,0.0,2.116
2006-08-31,0.0,0.0,0.0,0.033,,0.02,0.1184,0.0,2.1228
2006-09-01,0.0,0.0,0.0,0.034,,0.019,0.0935,0.0,2.1499
2006-09-02,,0.0,0.0,0.027000000000000003,,0.019,0.1164,0.0,2.0566
2006-09-03,0.0,0.0,0.0,0.027000000000000003,,0.019,0.1299,0.0,1.9325
2006-09-04,0.0,0.0,0.0,0.025,,0.017,0.1183,0.0,2.0942
2006-09-05,0.0,0.0,0.0,0.02,,0.016,0.1085,0.0,2.1977
2006-09-06,0.0,0.0,0.0,0.022,,0.015,0.12,0.0,2.2463
2006-09-07,0.0,0.0,0.0,0.026,,0.015,0.2048,0.0,2.2064
2006-09-08,0.0,0.0,0.0,0.035,,0.015,0.2078,0.0,2.3428
2006-09-09,0.0,0.0,0.0,0.048,,0.015,0.2059,0.0,2.319
